id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis,guardrail_pass,safety_pass,macros_score_0_100,ingredients_accuracy_0_100,text_quality_0_100,meal_composite_0_100,scoring_warning
upload_1752265287016_4c47aab8-77a8-42e6-a937-2a4b5be3c7d8,Burger and Fries,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1752265287016_4c47aab8-77a8-42e6-a937-2a4b5be3c7d8.jpeg,data/json-files/upload_1752265287016_4c47aab8-77a8-42e6-a937-2a4b5be3c7d8.json,19250.84,413,416,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Burger with French fries"",
  ""meal_description"": ""A sandwich-style burger (bun with lettuce and tomato, likely a meat patty) served with a side of French fries."",
  ""guidance_message"": ""This meal is relatively high in calories and refined carbs, with added fats from frying and sauces. For a more balanced plate, consider a smaller fries portion, add a side salad or extra vegetables, and choose grilled or leaner protein when possible."",
  ""macros"": {
    ""calories"": 800,
    ""carbohydrates"": 90,
    ""fats"": 35,
    ""proteins"": 30
  },
  ""ingredients"": [
    {
      ""name"": ""Burger bun (white bread)"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Beef patty (or similar)"",
      ""impact"": ""yellow""
    },
    {
      ""na",True,,,,orange,Burger with French fries,"A sandwich-style burger (bun with lettuce and tomato, likely a meat patty) served with a side of French fries.","This meal is relatively high in calories and refined carbs, with added fats from frying and sauces. For a more balanced plate, consider a smaller fries portion, add a side salad or extra vegetables, and choose grilled or leaner protein when possible.",800,90,35,30,"[{""name"": ""Burger bun (white bread)"", ""impact"": ""orange""}, {""name"": ""Beef patty (or similar)"", ""impact"": ""yellow""}, {""name"": ""Lettuce"", ""impact"": ""green""}, {""name"": ""Tomato"", ""impact"": ""green""}, {""name"": ""French fries (fried potatoes)"", ""impact"": ""orange""}, {""name"": ""Cooking oil (for frying)"", ""impact"": ""orange""}, {""name"": ""Condiments (e.g., mayonnaise/ketchup)"", ""impact"": ""yellow""}]",,,,,,,,,68.51,100.0,93.33,94.85,
upload_1752265511713_bc7c0828-8da5-4880-bd18-4f7ad8a3b18d,Grilled Ribs with Fries and Rice,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1752265511713_bc7c0828-8da5-4880-bd18-4f7ad8a3b18d.jpeg,data/json-files/upload_1752265511713_bc7c0828-8da5-4880-bd18-4f7ad8a3b18d.json,25285.94,413,445,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Grilled meat with rice and fries"",
  ""meal_description"": ""A plate with grilled meat strips, a serving of white rice, French fries, and a wedge of citrus."",
  ""guidance_message"": ""This meal is filling but relatively calorie-dense due to the fries and fatty cut of meat. For a more balanced plate, consider swapping part of the fries for vegetables or salad and choosing a leaner cut of meat or a smaller portion."",
  ""macros"": {
    ""calories"": 970,
    ""carbohydrates"": 86,
    ""fats"": 45,
    ""proteins"": 53
  },
  ""ingredients"": [
    {
      ""name"": ""Grilled meat (beef or pork)"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""White rice"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""French fries"",
      ""impact""",True,,,,orange,Grilled meat with rice and fries,"A plate with grilled meat strips, a serving of white rice, French fries, and a wedge of citrus.","This meal is filling but relatively calorie-dense due to the fries and fatty cut of meat. For a more balanced plate, consider swapping part of the fries for vegetables or salad and choosing a leaner cut of meat or a smaller portion.",970,86,45,53,"[{""name"": ""Grilled meat (beef or pork)"", ""impact"": ""yellow""}, {""name"": ""White rice"", ""impact"": ""yellow""}, {""name"": ""French fries"", ""impact"": ""orange""}, {""name"": ""Cooking oil"", ""impact"": ""orange""}, {""name"": ""Citrus wedge (lime/lemon)"", ""impact"": ""green""}, {""name"": ""Salt/seasoning"", ""impact"": ""yellow""}]",,,,,,,,,81.74,50.0,80.0,37.17,
upload_1752265789773_34d75fc4-0e04-488f-b3f3-d88ffb030604,Glass of Water,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1752265789773_34d75fc4-0e04-488f-b3f3-d88ffb030604.jpeg,data/json-files/upload_1752265789773_34d75fc4-0e04-488f-b3f3-d88ffb030604.json,20062.02,413,166,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Glass of Water"",
  ""meal_description"": ""A serving of plain drinking water."",
  ""guidance_message"": ""Water is a zero-calorie beverage; adjust portion based on your thirst and activity level."",
  ""macros"": {
    ""calories"": 0,
    ""carbohydrates"": 0,
    ""fats"": 0,
    ""proteins"": 0
  },
  ""ingredients"": [
    {
      ""name"": ""Water"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Glass of Water,A serving of plain drinking water.,Water is a zero-calorie beverage; adjust portion based on your thirst and activity level.,0,0,0,0,"[{""name"": ""Water"", ""impact"": ""green""}]",,,,,,,,,100.0,100.0,80.0,94.0,
upload_1752265818634_e1c146f8-2cbf-4033-ac9f-9b4869fd1d4f,Whole Grain Bread Slice,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1752265818634_e1c146f8-2cbf-4033-ac9f-9b4869fd1d4f.jpeg,data/json-files/upload_1752265818634_e1c146f8-2cbf-4033-ac9f-9b4869fd1d4f.json,18715.97,413,350,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Slice of bread"",
  ""meal_description"": ""A single slice of bread, likely whole grain or rustic-style."",
  ""guidance_message"": ""A plain slice of bread can be a quick base for a meal. For better balance, pair it with a protein or healthy fat (e.g., eggs, tuna, nut butter) and add a fruit or vegetables on the side. If watching carbohydrate intake, keep an eye on portion size."",
  ""macros"": {
    ""calories"": 90,
    ""carbohydrates"": 17,
    ""fats"": 1,
    ""proteins"": 4
  },
  ""ingredients"": [
    {
      ""name"": ""Flour (wheat/whole grain)"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Water"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Yeast"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Salt"",
      ""imp",True,,,,yellow,Slice of bread,"A single slice of bread, likely whole grain or rustic-style.","A plain slice of bread can be a quick base for a meal. For better balance, pair it with a protein or healthy fat (e.g., eggs, tuna, nut butter) and add a fruit or vegetables on the side. If watching carbohydrate intake, keep an eye on portion size.",90,17,1,4,"[{""name"": ""Flour (wheat/whole grain)"", ""impact"": ""yellow""}, {""name"": ""Water"", ""impact"": ""green""}, {""name"": ""Yeast"", ""impact"": ""green""}, {""name"": ""Salt"", ""impact"": ""yellow""}]",,,,,,,,,76.83,60.0,66.67,83.68,
upload_1752265866541_68a737f3-abd3-461c-9b6b-85cb1dfc31c7,Fresh Mandarin Segments,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1752265866541_68a737f3-abd3-461c-9b6b-85cb1dfc31c7.jpeg,data/json-files/upload_1752265866541_68a737f3-abd3-461c-9b6b-85cb1dfc31c7.json,13804.03,413,219,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Peeled mandarin (clementine)"",
  ""meal_description"": ""A small peeled mandarin/clementine, eaten as a simple fruit snack."",
  ""guidance_message"": ""A light, naturally sweet snack. If you want it to be more filling, pair it with a protein or healthy fat source (e.g., yogurt, nuts, or cheese)."",
  ""macros"": {
    ""calories"": 35,
    ""carbohydrates"": 9,
    ""fats"": 0.1,
    ""proteins"": 0.6
  },
  ""ingredients"": [
    {
      ""name"": ""Mandarin (clementine)"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Peeled mandarin (clementine),"A small peeled mandarin/clementine, eaten as a simple fruit snack.","A light, naturally sweet snack. If you want it to be more filling, pair it with a protein or healthy fat source (e.g., yogurt, nuts, or cheese).",35,9,0.1,0.6,"[{""name"": ""Mandarin (clementine)"", ""impact"": ""green""}]",,,,,,,,,54.9,0.0,73.33,27.49,
upload_1752265899911_dcb7943d-bbe6-4f7c-9c86-2b162eb3f61d,Ham and Mushroom Pizza,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1752265899911_dcb7943d-bbe6-4f7c-9c86-2b162eb3f61d.jpeg,data/json-files/upload_1752265899911_dcb7943d-bbe6-4f7c-9c86-2b162eb3f61d.json,29904.77,413,351,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Thin-crust pizza with ham, mushrooms, and olives"",
  ""meal_description"": ""A few slices of thin-crust pizza topped with tomato sauce, cheese, ham, mushrooms, and black olives."",
  ""guidance_message"": ""This meal is relatively high in refined carbs, sodium, and saturated fat. For a more balanced plate, consider pairing it with a side salad or vegetables and opting for fewer slices or extra veggie toppings."",
  ""macros"": {
    ""calories"": 520,
    ""carbohydrates"": 56,
    ""fats"": 22,
    ""proteins"": 24
  },
  ""ingredients"": [
    {
      ""name"": ""Pizza crust (refined flour)"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Tomato sauce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Cheese"",
      ""impact"": ""orange""",True,,,,orange,"Thin-crust pizza with ham, mushrooms, and olives","A few slices of thin-crust pizza topped with tomato sauce, cheese, ham, mushrooms, and black olives.","This meal is relatively high in refined carbs, sodium, and saturated fat. For a more balanced plate, consider pairing it with a side salad or vegetables and opting for fewer slices or extra veggie toppings.",520,56,22,24,"[{""name"": ""Pizza crust (refined flour)"", ""impact"": ""orange""}, {""name"": ""Tomato sauce"", ""impact"": ""green""}, {""name"": ""Cheese"", ""impact"": ""orange""}, {""name"": ""Ham"", ""impact"": ""orange""}, {""name"": ""Mushrooms"", ""impact"": ""green""}, {""name"": ""Black olives"", ""impact"": ""yellow""}, {""name"": ""Oil (in dough/cheese)"", ""impact"": ""yellow""}]",,,,,,,,,48.05,28.57,80.0,81.66,
upload_1753052864483_2e9f35f0-e28e-4cb0-9e0e-161c00ce4e6d,Vegetable Salad Bowl,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1753052864483_2e9f35f0-e28e-4cb0-9e0e-161c00ce4e6d.jpeg,data/json-files/upload_1753052864483_2e9f35f0-e28e-4cb0-9e0e-161c00ce4e6d.json,20512.74,413,336,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Salad with croutons and creamy dressing"",
  ""meal_description"": ""A mixed salad bowl with leafy greens, tomato slices, bread croutons, and a creamy dressing."",
  ""guidance_message"": ""For a lighter balance, consider reducing the creamy dressing or croutons, and add a clear protein portion (e.g., chicken, beans, tofu) to make it more filling."",
  ""macros"": {
    ""calories"": 350,
    ""carbohydrates"": 25,
    ""fats"": 22,
    ""proteins"": 12
  },
  ""ingredients"": [
    {
      ""name"": ""Leafy greens (lettuce)"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Tomatoes"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Croutons/bread cubes"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Creamy dressing"",
      ""impact""",True,,,,yellow,Salad with croutons and creamy dressing,"A mixed salad bowl with leafy greens, tomato slices, bread croutons, and a creamy dressing.","For a lighter balance, consider reducing the creamy dressing or croutons, and add a clear protein portion (e.g., chicken, beans, tofu) to make it more filling.",350,25,22,12,"[{""name"": ""Leafy greens (lettuce)"", ""impact"": ""green""}, {""name"": ""Tomatoes"", ""impact"": ""green""}, {""name"": ""Croutons/bread cubes"", ""impact"": ""yellow""}, {""name"": ""Creamy dressing"", ""impact"": ""orange""}]",,,,,,,,,1.75,40.0,53.33,20.17,
upload_1753053053316_3dad93e8-c0b5-4fb7-8155-80469e473fe9,Butter on White Bread,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1753053053316_3dad93e8-c0b5-4fb7-8155-80469e473fe9.jpeg,data/json-files/upload_1753053053316_3dad93e8-c0b5-4fb7-8155-80469e473fe9.json,24240.13,413,344,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Butter on sliced bread"",
  ""meal_description"": ""Several slices of bread spread with a generous layer of butter (or a similar dairy spread) served on a plate."",
  ""guidance_message"": ""This is energy-dense due to the combination of refined bread and a generous butter layer. For a more balanced option, consider using a thinner spread, choosing whole-grain bread, and adding a protein or fiber-rich topping (e.g., eggs, beans, tuna, or vegetables)."",
  ""macros"": {
    ""calories"": 680,
    ""carbohydrates"": 75,
    ""fats"": 37,
    ""proteins"": 13
  },
  ""ingredients"": [
    {
      ""name"": ""White bread slices"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Butter (or dairy spread)"",
      ""impact"": ""orange""
    }
  ]
}",True,,,,orange,Butter on sliced bread,Several slices of bread spread with a generous layer of butter (or a similar dairy spread) served on a plate.,"This is energy-dense due to the combination of refined bread and a generous butter layer. For a more balanced option, consider using a thinner spread, choosing whole-grain bread, and adding a protein or fiber-rich topping (e.g., eggs, beans, tuna, or vegetables).",680,75,37,13,"[{""name"": ""White bread slices"", ""impact"": ""yellow""}, {""name"": ""Butter (or dairy spread)"", ""impact"": ""orange""}]",,,,,,,,,85.64,0.0,80.0,82.56,
upload_1753053088887_e0087c65-7b21-4e50-9878-19401e3fbe93,Eggs and Tomatoes,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1753053088887_e0087c65-7b21-4e50-9878-19401e3fbe93.jpeg,data/json-files/upload_1753053088887_e0087c65-7b21-4e50-9878-19401e3fbe93.json,23755.95,413,408,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Soft eggs with sliced tomatoes"",
  ""meal_description"": ""Two soft-cooked eggs with runny yolks served alongside sliced tomatoes with a light seasoning."",
  ""guidance_message"": ""A light, protein-forward meal with plenty of produce. For a more filling option, consider adding a whole-grain side or extra vegetables, and keep seasoning moderate if you’re watching sodium."",
  ""macros"": {
    ""calories"": 190,
    ""carbohydrates"": 11,
    ""fats"": 10.5,
    ""proteins"": 14.5
  },
  ""ingredients"": [
    {
      ""name"": ""Eggs"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Tomatoes"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Seasoning (salt/pepper or similar)"",
      ""impact"": ""yellow""
    }
  ]
}",True,,,,green,Soft eggs with sliced tomatoes,Two soft-cooked eggs with runny yolks served alongside sliced tomatoes with a light seasoning.,"A light, protein-forward meal with plenty of produce. For a more filling option, consider adding a whole-grain side or extra vegetables, and keep seasoning moderate if you’re watching sodium.",190,11,10.5,14.5,"[{""name"": ""Eggs"", ""impact"": ""yellow""}, {""name"": ""Tomatoes"", ""impact"": ""green""}, {""name"": ""Seasoning (salt/pepper or similar)"", ""impact"": ""yellow""}]",,,,,,,,,78.05,33.33,80.0,85.14,
upload_1753053107804_3f319949-c893-46d1-b54e-378b675e43f8,Whole Grain Bread Slices,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1753053107804_3f319949-c893-46d1-b54e-378b675e43f8.jpeg,data/json-files/upload_1753053107804_3f319949-c893-46d1-b54e-378b675e43f8.json,22835.11,413,257,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Two slices of whole-grain bread"",
  ""meal_description"": ""Two slices of brown/whole-grain bread on a cutting board."",
  ""guidance_message"": ""A simple carbohydrate base; consider pairing with a protein- or fiber-rich topping (e.g., eggs, nut butter, yogurt, beans, or avocado) to make it more balanced and filling."",
  ""macros"": {
    ""calories"": 160,
    ""carbohydrates"": 28,
    ""fats"": 2.5,
    ""proteins"": 8
  },
  ""ingredients"": [
    {
      ""name"": ""Whole-grain bread (2 slices)"",
      ""impact"": ""yellow""
    }
  ]
}",True,,,,yellow,Two slices of whole-grain bread,Two slices of brown/whole-grain bread on a cutting board.,"A simple carbohydrate base; consider pairing with a protein- or fiber-rich topping (e.g., eggs, nut butter, yogurt, beans, or avocado) to make it more balanced and filling.",160,28,2.5,8,"[{""name"": ""Whole-grain bread (2 slices)"", ""impact"": ""yellow""}]",,,,,,,,,85.42,0.0,80.0,82.54,
upload_1753053145042_b9a83e6d-33f1-46f0-a73f-cd7f73e5c3c0,Glass of Water,mealAnalysis,vision,gpt-5.2-pro,data/images/upload_1753053145042_b9a83e6d-33f1-46f0-a73f-cd7f73e5c3c0.jpeg,data/json-files/upload_1753053145042_b9a83e6d-33f1-46f0-a73f-cd7f73e5c3c0.json,15057.87,413,197,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Ice water"",
  ""meal_description"": ""A glass of water served with ice."",
  ""guidance_message"": ""A calorie-free beverage that can pair well with any meal. If desired, add lemon or mint for flavor without adding much energy."",
  ""macros"": {
    ""calories"": 0,
    ""carbohydrates"": 0,
    ""fats"": 0,
    ""proteins"": 0
  },
  ""ingredients"": [
    {
      ""name"": ""Water"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Ice"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Ice water,A glass of water served with ice.,"A calorie-free beverage that can pair well with any meal. If desired, add lemon or mint for flavor without adding much energy.",0,0,0,0,"[{""name"": ""Water"", ""impact"": ""green""}, {""name"": ""Ice"", ""impact"": ""green""}]",,,,,,,,,100.0,100.0,73.33,92.0,
