id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis
upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3,Baked Macaroni and Cheese,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3.jpeg,data/json-files/upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3.json,189671.86,413,943,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Baked Macaroni and Cheese with Breadcrumb Topping"",
  ""meal_description"": ""A creamy baked pasta dish (penne) in a cheese-based sauce topped with cubed or shredded breadcrumbs and browned on top. Served in a glass baking dish."",
  ""guidance_message"": ""Enjoy in moderation. Consider pairing with a side of vegetables or salad for more fiber and volume. To reduce calories and saturated fat, try whole-grain pasta, a smaller amount of cheese, or a mix of lower-fat dairy and flavorful seasonings."",
  ""macros"": {
    ""calories"": 750,
    ""carbohydrates"": 78,
    ""fats"": 38,
    ""proteins"": 28
  },
  ""ingredients"": [
    {
      ""name"": ""Penne pasta"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Cheddar (or cheese sauce)"",
 ",True,,,,yellow,Baked Macaroni and Cheese with Breadcrumb Topping,A creamy baked pasta dish (penne) in a cheese-based sauce topped with cubed or shredded breadcrumbs and browned on top. Served in a glass baking dish.,"Enjoy in moderation. Consider pairing with a side of vegetables or salad for more fiber and volume. To reduce calories and saturated fat, try whole-grain pasta, a smaller amount of cheese, or a mix of lower-fat dairy and flavorful seasonings.",750,78,38,28,"[{""name"": ""Penne pasta"", ""impact"": ""yellow""}, {""name"": ""Cheddar (or cheese sauce)"", ""impact"": ""orange""}, {""name"": ""Butter/cream in sauce"", ""impact"": ""orange""}, {""name"": ""Breadcrumb topping"", ""impact"": ""yellow""}, {""name"": ""Milk (in sauce)"", ""impact"": ""yellow""}, {""name"": ""Salt and seasonings"", ""impact"": ""yellow""}]",,,,,,
upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9,Bacon & Gouda Egg Bites,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9.jpeg,data/json-files/upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9.json,16979.25,413,1486,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Kirkland Sous Vide Egg Bites — Uncured Bacon & Gouda (1 serving)"",
  ""meal_description"": ""Pre-made sous-vide egg bites with eggs, uncured bacon, Gouda cheese and cream. High in protein and fat, low in carbohydrates."",
  ""guidance_message"": ""Good source of protein for a quick meal. Watch portions and overall daily sodium/saturated fat; pair with vegetables or a whole grain to add fiber and balance."",
  ""macros"": {
    ""calories"": 240,
    ""carbohydrates"": 4,
    ""fats"": 18,
    ""proteins"": 16
  },
  ""ingredients"": [
    {
      ""name"": ""eggs"",
      ""impact"": ""green""
    },
    {
      ""name"": ""uncured bacon"",
      ""impact"": ""red""
    },
    {
      ""name"": ""Gouda cheese"",
      ""impact"": ""orange""
    },
    {
      ""name""",True,,,,yellow,Kirkland Sous Vide Egg Bites — Uncured Bacon & Gouda (1 serving),"Pre-made sous-vide egg bites with eggs, uncured bacon, Gouda cheese and cream. High in protein and fat, low in carbohydrates.",Good source of protein for a quick meal. Watch portions and overall daily sodium/saturated fat; pair with vegetables or a whole grain to add fiber and balance.,240,4,18,16,"[{""name"": ""eggs"", ""impact"": ""green""}, {""name"": ""uncured bacon"", ""impact"": ""red""}, {""name"": ""Gouda cheese"", ""impact"": ""orange""}, {""name"": ""heavy cream"", ""impact"": ""orange""}, {""name"": ""salt"", ""impact"": ""orange""}, {""name"": ""natural flavors/seasonings"", ""impact"": ""yellow""}]",,,,,,
upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071,Sugar Cookies,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071.jpeg,data/json-files/upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071.json,9791.65,413,859,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Jarred Round Biscuits / Cookies"",
  ""meal_description"": ""Small, round baked biscuits stored in a jar. They appear to be plain sweet or tea cookies commonly served as a snack."",
  ""guidance_message"": ""Enjoy in moderation as a snack. Pairing with a source of protein or fiber can help balance a snack occasion."",
  ""macros"": {
    ""calories"": 480,
    ""carbohydrates"": 68,
    ""fats"": 20,
    ""proteins"": 6
  },
  ""ingredients"": [
    {
      ""name"": ""Refined wheat flour"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Sugar"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Vegetable oil or butter"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Salt"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Baking ",True,,,,yellow,Jarred Round Biscuits / Cookies,"Small, round baked biscuits stored in a jar. They appear to be plain sweet or tea cookies commonly served as a snack.",Enjoy in moderation as a snack. Pairing with a source of protein or fiber can help balance a snack occasion.,480,68,20,6,"[{""name"": ""Refined wheat flour"", ""impact"": ""orange""}, {""name"": ""Sugar"", ""impact"": ""orange""}, {""name"": ""Vegetable oil or butter"", ""impact"": ""orange""}, {""name"": ""Salt"", ""impact"": ""yellow""}, {""name"": ""Baking powder"", ""impact"": ""green""}, {""name"": ""Eggs (possible)"", ""impact"": ""yellow""}, {""name"": ""Milk or milk powder (possible)"", ""impact"": ""yellow""}]",,,,,,
upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4,Peeled Orange Wedge,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4.jpeg,data/json-files/upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4.json,5938.62,413,531,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Peeled Orange (segment)"",
  ""meal_description"": ""A peeled orange or orange segment, likely a small to medium citrus fruit. Fresh and unprocessed."",
  ""guidance_message"": ""This is a fruit-serving. For a more balanced snack, pair with a source of protein or healthy fat (e.g., nuts or yogurt). Store remaining fruit refrigerated to maintain freshness."",
  ""macros"": {
    ""calories"": 62,
    ""carbohydrates"": 15.4,
    ""fats"": 0.2,
    ""proteins"": 1.2
  },
  ""ingredients"": [
    {
      ""name"": ""orange (fruit)"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Peeled Orange (segment),"A peeled orange or orange segment, likely a small to medium citrus fruit. Fresh and unprocessed.","This is a fruit-serving. For a more balanced snack, pair with a source of protein or healthy fat (e.g., nuts or yogurt). Store remaining fruit refrigerated to maintain freshness.",62,15.4,0.2,1.2,"[{""name"": ""orange (fruit)"", ""impact"": ""green""}]",,,,,,
upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547,Pâté and Greens Plate,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547.jpeg,data/json-files/upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547.json,11056.31,413,991,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Toasts with pâté, foie gras and mâche salad"",
  ""meal_description"": ""A plate of toasted white bread served with slices of meat pâté and foie gras, accompanied by a small mâche (lamb's lettuce) salad dressed lightly."",
  ""guidance_message"": ""This meal provides savory protein-rich spreads and some fresh greens. For a lighter option, reduce the portion of rich spreads, choose whole-grain toast, and increase the salad portion or add more vegetables."",
  ""macros"": {
    ""calories"": 720,
    ""carbohydrates"": 48,
    ""fats"": 52,
    ""proteins"": 29
  },
  ""ingredients"": [
    {
      ""name"": ""toasted white bread"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""meat pâté (liver-based spread)"",
      ""impact"": ""orange""
    },
",True,,,,yellow,"Toasts with pâté, foie gras and mâche salad","A plate of toasted white bread served with slices of meat pâté and foie gras, accompanied by a small mâche (lamb's lettuce) salad dressed lightly.","This meal provides savory protein-rich spreads and some fresh greens. For a lighter option, reduce the portion of rich spreads, choose whole-grain toast, and increase the salad portion or add more vegetables.",720,48,52,29,"[{""name"": ""toasted white bread"", ""impact"": ""yellow""}, {""name"": ""meat pâté (liver-based spread)"", ""impact"": ""orange""}, {""name"": ""foie gras / rich liver terrine"", ""impact"": ""orange""}, {""name"": ""mâche (lamb's lettuce) salad"", ""impact"": ""green""}, {""name"": ""light vinaigrette dressing"", ""impact"": ""yellow""}]",,,,,,
upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240,Fresh Kiwi,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240.jpeg,data/json-files/upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240.json,6245.25,413,502,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Halved Kiwi"",
  ""meal_description"": ""A fresh green kiwifruit cut in half, served raw."",
  ""guidance_message"": ""Wash the skin before cutting if you plan to eat it; enjoy as part of a varied diet and adjust portions to your needs."",
  ""macros"": {
    ""calories"": 42,
    ""carbohydrates"": 10.1,
    ""fats"": 0.4,
    ""proteins"": 0.8
  },
  ""ingredients"": [
    {
      ""name"": ""Kiwi (green)"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Halved Kiwi,"A fresh green kiwifruit cut in half, served raw.",Wash the skin before cutting if you plan to eat it; enjoy as part of a varied diet and adjust portions to your needs.,42,10.1,0.4,0.8,"[{""name"": ""Kiwi (green)"", ""impact"": ""green""}]",,,,,,
upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8,Mixed Leafy Salad,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8.jpeg,data/json-files/upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8.json,6965.55,413,665,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Mixed Green Salad with Yellow Bell Pepper"",
  ""meal_description"": ""A simple bowl of mixed leafy greens topped with finely chopped yellow bell pepper."",
  ""guidance_message"": ""Light and low in calories; to make it more filling and balanced consider adding a source of protein (eggs, legumes, or grilled poultry) or a healthy fat (avocado, nuts, or olive oil)."",
  ""macros"": {
    ""calories"": 40,
    ""carbohydrates"": 7,
    ""fats"": 0.5,
    ""proteins"": 1.2
  },
  ""ingredients"": [
    {
      ""name"": ""leafy lettuce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""mixed salad greens"",
      ""impact"": ""green""
    },
    {
      ""name"": ""yellow bell pepper"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Mixed Green Salad with Yellow Bell Pepper,A simple bowl of mixed leafy greens topped with finely chopped yellow bell pepper.,"Light and low in calories; to make it more filling and balanced consider adding a source of protein (eggs, legumes, or grilled poultry) or a healthy fat (avocado, nuts, or olive oil).",40,7,0.5,1.2,"[{""name"": ""leafy lettuce"", ""impact"": ""green""}, {""name"": ""mixed salad greens"", ""impact"": ""green""}, {""name"": ""yellow bell pepper"", ""impact"": ""green""}]",,,,,,
upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b,Plain White Rice,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b.jpeg,data/json-files/upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b.json,8907.82,413,650,1,,"{""is_food"":true,""recommendation"":""yellow"",""meal_title"":""Plain Cooked White Rice"",""meal_description"":""A serving of plain steamed white rice, lightly fluffed and served on a decorative plate."",""guidance_message"":""This is a simple refined grain that provides readily available energy. To make the meal more balanced, pair it with vegetables, a source of protein, and some healthy fats, or occasionally swap for a whole grain for extra fiber."",""macros"":{""calories"":205,""carbohydrates"":45,""fats"":0.4,""proteins"":4.3},""ingredients"":[{""name"":""white rice"",""impact"":""yellow""}]}",True,,,,yellow,Plain Cooked White Rice,"A serving of plain steamed white rice, lightly fluffed and served on a decorative plate.","This is a simple refined grain that provides readily available energy. To make the meal more balanced, pair it with vegetables, a source of protein, and some healthy fats, or occasionally swap for a whole grain for extra fiber.",205,45,0.4,4.3,"[{""name"": ""white rice"", ""impact"": ""yellow""}]",,,,,,
upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2,Grilled Chicken Salad Bowl,mealAnalysis,vision,gpt-5-mini,data/images/upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2.jpeg,data/json-files/upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2.json,11672.45,413,952,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Avocado and Protein Bowl with Greens"",
  ""meal_description"": ""A bowl of leafy greens, mashed avocado, a creamy yellow mash, pickled radish, and seasoned protein pieces."",
  ""guidance_message"": ""This looks like a generally balanced meal with vegetables, healthy fats, and protein. Consider adding a whole-grain side or larger vegetable portion for more fiber, and watch portion size of higher-fat or fried components if you are monitoring calories."",
  ""macros"": {
    ""calories"": 480,
    ""carbohydrates"": 30,
    ""fats"": 32,
    ""proteins"": 28
  },
  ""ingredients"": [
    {
      ""name"": ""Romaine / leafy greens"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Mashed avocado"",
      ""impact"": ""green""
    },
    {
      ""name",True,,,,yellow,Avocado and Protein Bowl with Greens,"A bowl of leafy greens, mashed avocado, a creamy yellow mash, pickled radish, and seasoned protein pieces.","This looks like a generally balanced meal with vegetables, healthy fats, and protein. Consider adding a whole-grain side or larger vegetable portion for more fiber, and watch portion size of higher-fat or fried components if you are monitoring calories.",480,30,32,28,"[{""name"": ""Romaine / leafy greens"", ""impact"": ""green""}, {""name"": ""Mashed avocado"", ""impact"": ""green""}, {""name"": ""Seasoned grilled/roasted protein pieces"", ""impact"": ""yellow""}, {""name"": ""Creamy yellow mash (eggs or polenta/mashed potato)"", ""impact"": ""yellow""}, {""name"": ""Pickled radish"", ""impact"": ""green""}, {""name"": ""Herb-based dressing or sauce"", ""impact"": ""yellow""}]",,,,,,
upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22,"Eggs, Hash Brown & Coffee",mealAnalysis,vision,gpt-5-mini,data/images/upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22.jpeg,data/json-files/upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22.json,8549.65,413,818,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Breakfast: sausage patty with scrambled eggs, ketchup, and black coffee"",
  ""meal_description"": ""A small breakfast plate featuring one pork sausage patty, a serving of scrambled eggs, a spoon of ketchup, and a cup of black coffee."",
  ""guidance_message"": ""This meal provides protein and a low-calorie beverage. To make it more balanced, consider adding a serving of vegetables or fruit and a whole-grain item, and limiting processed sausage to reduce saturated fat and sodium."",
  ""macros"": {
    ""calories"": 360,
    ""carbohydrates"": 8,
    ""fats"": 28,
    ""proteins"": 20
  },
  ""ingredients"": [
    {
      ""name"": ""sausage patty"",
      ""impact"": ""red""
    },
    {
      ""name"": ""scrambled eggs"",
      ""impact"": ""yellow""
    },",True,,,,yellow,"Breakfast: sausage patty with scrambled eggs, ketchup, and black coffee","A small breakfast plate featuring one pork sausage patty, a serving of scrambled eggs, a spoon of ketchup, and a cup of black coffee.","This meal provides protein and a low-calorie beverage. To make it more balanced, consider adding a serving of vegetables or fruit and a whole-grain item, and limiting processed sausage to reduce saturated fat and sodium.",360,8,28,20,"[{""name"": ""sausage patty"", ""impact"": ""red""}, {""name"": ""scrambled eggs"", ""impact"": ""yellow""}, {""name"": ""ketchup"", ""impact"": ""yellow""}, {""name"": ""black coffee"", ""impact"": ""green""}]",,,,,,
